24	7
2	15
1	12
13	21
29	68
84	99
35	71
40	39
86	31
86	35
64	96
29	43
47	93
47	85
96	64
55	7
57	18
34	25
22	42
34	19
10	16
3	19
69	54
10	60
85	55
68	21
67	3
21	28
58	94
67	66
97	25
22	1
30	36
85	97
27	19
41	58
9	81
100	89
31	8
2	63
50	33
66	2
57	76
4	62
88	78
55	57
87	54
45	25
77	18
69	21
2	11
52	94
20	96
13	54
81	59
22	50
98	76
67	22
53	8
13	62
11	100
67	85
96	73
63	19
54	20
36	42
17	71
95	75
69	57
1	73
6	89
45	40
44	98
73	20
79	38
29	4
62	6
55	61
14	71
83	98
67	19
87	8
78	16
51	55
90	23
38	10
28	33
60	89
30	25
37	21
64	38
61	19
57	83
23	26
79	40
34	39
68	50
70	28
45	30
13	65
59	16
54	20
56	74
76	39
72	58
14	23
46	75
60	25
85	55
79	17
73	97
82	57
50	98
5	67
33	85
95	15
61	35
88	5
38	61
72	40
72	90
20	43
41	70
6	68
24	87
93	80
69	20
75	61
70	72
23	11
81	19
81	83
88	38
18	22
49	46
74	47
61	24
36	67
51	42
46	52
63	51
9	8
32	17
56	83
39	1
63	42
25	50
89	20
68	46
49	88
94	20
73	63
3	58
98	22
8	61
80	31
71	98
98	77
70	13
64	56
59	90
38	29
45	10
71	67
43	38
94	19
43	28
49	49
78	73
63	7
43	77
73	78
43	34
84	19
95	53
55	80
62	10
42	52
69	93
91	69
95	78
26	1
75	11
68	40
3	68
68	77
76	94
95	27
53	72
70	27
99	25
65	66
26	90
96	84
92	52
99	39
67	89
22	58
87	18
58	100
88	65
48	45
8	43
19	58
10	78
69	85
80	57
57	34
82	38
61	33
2	21
100	28
21	8
27	31
80	90
75	72
92	92
35	11
2	42
51	81
2	35
83	37
66	92
78	54
22	14
23	41
96	87
67	12
47	33
79	76
14	97
83	93
70	34
29	77
40	85
46	48
52	61
53	68
74	59
57	66
53	69
60	64
38	12
64	98
53	49
34	16
89	31
68	83
52	53
87	99
87	52
20	97
50	98
84	70
78	21
15	35
34	64
88	60
4	11
42	53
85	11
91	39
9	82
100	33
95	27
79	87
30	70
84	99
41	28
65	6
78	43
98	51
49	67
63	75
17	51
85	18
9	96
17	17
69	23
93	95
14	70
82	85
96	24
39	7
24	86
34	98
42	27
20	79
83	26
88	8
11	94
18	23
9	49
90	70
67	60
63	73
88	77
53	50
74	46
17	17
44	33
83	28
9	87
86	16
30	15
8	94
53	19
44	89
71	62
80	36
17	76
15	11
3	52
86	56
12	63
100	96
55	46
32	50
71	29
10	33
81	88
20	2
56	92
4	80
48	49
78	87
60	7
58	7
81	57
81	70
66	38
74	81
9	76
84	98
10	32
49	97
14	15
28	39
91	7
91	62
20	68
65	86
95	42
14	78
85	62
10	80
88	82
97	97
14	77
33	68
46	92
3	82
36	83
2	65
32	81
35	66
32	62
25	68
63	8
77	95
74	18
19	25
28	36
48	75
87	32
92	8
6	25
50	68
45	81
90	27
96	98
94	20
84	48
64	79
39	85
50	67
88	95
89	87
13	47
4	66
95	77
37	51
12	4
63	45
80	2
16	83
92	27
46	66
74	28
36	61
38	65
81	14
92	4
93	25
68	18
67	85
98	22
96	54
77	63
80	55
100	56
100	85
63	75
15	54
16	61
56	6
49	20
33	52
81	64
32	12
34	82
74	20
73	54
52	4
76	8
60	56
45	28
26	49
46	94
20	98
55	91
31	5
70	72
82	28
32	86
77	3
43	59
49	64
77	3
16	29
35	9
50	84
37	76
28	42
92	65
31	97
85	84
90	89
47	68
17	20
99	65
90	55
90	10
68	70
40	23
48	24
100	74
99	95
24	98
6	6
56	28
63	68
93	5
76	40
74	48
48	15
12	4
91	8
44	76
100	47
16	46
2	65
60	82
22	44
9	60
68	69
81	2
81	55
70	98
98	47
74	11
36	3
87	99
42	8
54	48
75	78
80	95
35	1
30	14
7	26
66	93
78	50
56	74
21	47
32	97
8	18
76	38
9	81
18	75
35	20
35	48
5	20
34	67
46	66
67	22
90	52
20	62
87	45
28	88
77	11
62	83
77	63
97	74
13	11
78	53
49	35
83	52
86	97
63	95
57	75
91	1
94	80
31	50
52	75
39	35
34	56
6	21
58	63
19	100
20	80
23	56
38	90
100	30
56	89
41	55
40	62
7	14
77	31
58	59
82	53
57	93
35	9
76	50
80	42
89	38
78	13
94	58
35	36
14	55
14	14
13	30
56	92
70	51
89	3
76	9
83	19
19	33
52	2
37	73
73	90
30	56
45	78
33	4
43	68
9	54
15	81
53	4
7	90
49	86
15	24
23	59
77	68
81	83
92	96
26	96
67	93
26	86
70	92
22	89
56	98
71	22
48	47
74	46
53	66
60	11
82	85
89	76
14	20
26	97
74	98
36	57
76	17
24	1
38	61
27	54
1	69
22	16
49	38
89	87
100	68
33	70
69	31
96	83
57	90
47	51
45	83
28	33
67	98
11	50
98	81
87	71
1	29
38	47
79	51
24	62
76	61
75	44
35	99
50	22
38	57
87	64
20	2
53	78
20	31
65	34
16	32
79	34
15	31
97	15
91	23
34	27
16	75
53	95
2	51
35	10
36	64
49	84
2	75
94	63
84	37
31	97
99	22
20	28
53	9
59	83
18	40
60	40
76	70
51	27
45	92
37	66
45	59
20	58
75	5
40	5
2	68
71	83
56	88
2	85
69	20
23	73
38	36
98	94
84	81
36	43
18	57
29	7
70	55
80	73
86	90
8	7
11	39
55	87
52	55
30	41
15	72
94	47
5	92
83	17
13	8
89	86
39	66
58	28
74	74
17	24
56	4
100	94
15	59
6	75
59	57
26	79
27	25
15	6
74	86
40	64
84	55
52	64
71	25
12	8
82	33
84	13
24	5
75	4
57	57
57	53
91	37
25	38
41	85
1	43
45	10
87	10
69	87
86	63
47	36
67	13
80	35
49	74
34	37
29	61
3	48
37	91
15	36
43	4
22	89
22	50
38	91
98	69
33	61
3	60
69	80
59	49
70	19
68	58
31	25
8	23
84	7
12	85
99	47
16	80
62	21
98	58
3	11
99	60
78	28
25	55
97	92
72	18
48	21
6	77
90	43
6	36
90	50
56	42
43	81
28	72
32	51
2	22
59	99
58	100
76	87
66	3
25	15
26	28
47	71
10	40
10	34
40	82
5	10
56	18
10	84
32	10
7	27
82	10
100	100
68	69
17	63
4	2
78	95
62	88
56	70
50	95
74	42
12	72
51	26
99	51
47	9
3	78
62	55
16	92
99	66
47	47
77	11
96	63
81	10
97	69
51	80
30	56
93	46
49	10
36	64
8	20
61	74
37	68
73	17
99	2
17	52
80	3
8	86
65	42
15	28
44	5
87	51
99	40
33	96
43	39
80	51
79	96
69	27
16	53
94	77
62	71
52	57
50	86
40	39
30	62
76	10
2	36
12	70
27	43
97	90
70	18
33	48
75	66
74	22
23	61
63	32
97	1
85	31
91	72
65	20
39	58
20	93
56	43
70	81
50	28
96	45
17	57
9	4
14	49
52	31
34	71
41	39
62	63
53	81
31	85
68	92
49	69
52	97
7	13
45	60
45	52
32	49
37	72
93	65
60	59
87	46
18	25
40	45
75	10
11	48
17	30
12	25
13	23
66	67
3	2
63	1
37	38
59	99
93	21
67	16
76	15
9	86
35	46
59	42
81	82
69	98
93	11
96	13
88	37
11	35
58	46
93	19
36	90
76	32
24	68
1	54
70	29
62	74
31	17
74	53
76	81
30	33
58	84
15	20
90	89
42	65
52	65
56	79
58	73
20	12
79	46
6	3
36	18
97	64
36	99
14	53
92	47
3	80
68	83
55	70
43	68
3	26
31	87
98	55
3	55
13	58
42	46
6	32
16	75
95	12
67	32
10	40
21	87
27	67
43	54
83	76
28	26
84	89
73	53
93	69
31	10
78	7
15	71
61	55
78	15
91	100
47	76
66	75
90	14
5	99
88	67
70	73
97	87
11	51
42	8
26	54
32	43
43	62
42	9
78	75
43	59
30	26
22	1
98	36
7	92
61	1
67	87
93	35
58	8
17	29
25	75
42	13
20	44
42	58
14	58
44	57
86	74
63	91
44	48
59	24
35	72
11	34
87	23
27	95
88	58
10	2
98	86
94	49
4	47
59	24
88	61
24	55
3	64
61	36
92	40
19	67
77	89
54	26
60	53
20	56
61	40
18	41
81	56
83	85
91	48
51	79
30	43
100	24
87	56
29	92
2	9
41	34
35	45
36	6
49	56
26	93
17	93
84	47
40	63
58	88
21	70
100	8
29	28
28	78
36	61
6	8
4	21
56	38
56	2
20	48
25	75
48	64
90	98
90	61
44	69
9	45
25	28
52	43
25	48
67	88
3	96
81	22
33	37
59	71
53	8
73	81
96	7
19	38
59	50
26	83
21	33
43	72
25	27
72	92
13	60
49	68
65	53
92	6
59	63
19	10
38	67
54	78
19	6
96	93
89	2
29	1
28	13
69	81
88	95
71	32
94	46
70	42
25	65
24	36
85	27
24	48
3	89
100	19
22	97
84	26
10	99
20	47
48	94
56	2
18	85
50	35
42	96
50	3
55	48
23	89
83	18
49	46
44	25
84	57
7	45
30	6
12	5
39	55
77	59
2	84
86	76
11	53
24	88
45	82
73	18
17	77
68	1
7	53
91	87
81	38
9	89
73	42
99	5
50	96
5	56
81	4
15	98
17	37
92	24
80	39
42	15
53	99
81	59
79	94
82	26
31	96
86	77
26	70
9	53
67	26
9	9
34	17
40	100
67	6
13	65
11	38
26	14
11	74
84	51
41	5
97	86
47	32
34	41
85	49
28	88
66	89
75	55
33	77
41	77
10	20
52	66
41	87
100	59
74	39
78	45
79	24
89	37
19	45
67	48
47	79
94	32
85	54
92	82
95	50
83	78
41	74
18	67
47	80
40	19
87	15
61	98
42	72
57	24
48	86
16	24
82	82
25	55
43	90
9	63
79	66
33	2
95	40
73	46
14	26
26	62
29	3
64	29
7	1
33	100
46	77
4	89
43	55
48	52
98	98
70	26
77	87
32	75
6	53
18	14
70	88
41	10
56	71
52	93
47	6
81	68
39	4
17	55
66	79
99	100
56	95
6	38
87	68
34	21
85	47
86	35
48	48
37	17
10	75
9	16
31	12
58	76
33	72
74	43
63	48
12	8
90	94
56	38
27	71
33	30
51	31
11	25
2	70
91	75
56	5
38	72
18	61
16	29
43	57
84	52
86	12
96	47
20	95
55	90
35	30
100	14
73	59
86	66
90	82
27	84
58	65
95	45
94	62
21	56
36	48
56	66
67	92
98	29
13	95
90	54
85	13
5	87
90	3
40	42
48	48
93	75
53	54
81	60
51	41
25	92
45	65
88	67
34	11
83	16
21	44
31	84
32	6
51	96
39	72
78	66
53	40
75	74
44	17
40	57
19	96
17	67
45	1
79	99
9	17
48	100
45	64
82	50
20	84
67	88
78	78
10	40
24	60
36	69
17	9
50	80
5	64
49	43
20	43
78	71
18	15
32	95
34	66
67	10
60	80
7	29
21	68
62	29
87	70
56	73
89	65
40	100
24	38
88	54
42	30
58	95
76	67
3	4
63	72
51	8
97	7
50	19
77	6
96	9
2	61
30	54
52	16
57	57
53	49
96	33
36	23
93	46
70	73
39	52
91	88
88	20
31	90
34	71
46	47
7	92
32	41
78	39
89	30
23	18
36	58
90	3
8	37
61	72
89	96
37	22
99	83
52	59
65	7
25	5
70	67
20	87
47	1
56	6
99	30
59	9
57	56
4	34
20	65
57	82
75	80
48	7
63	31
16	38
56	46
63	64
53	5
66	33
54	25
28	25
83	99
4	85
100	25
61	97
29	92
60	43
8	83
54	79
77	5
15	95
61	23
12	91
94	10
87	86
8	36
91	84
25	33
17	53
77	34
33	54
32	75
90	5
56	8
5	63
36	55
58	16
39	83
5	7
37	23
43	93
16	25
2	100
5	55
57	58
17	70
83	1
62	89
18	95
66	48
22	19
67	20
85	1
80	37
58	50
32	51
79	48
30	47
37	54
93	48
48	38
40	81
97	49
3	10
89	58
68	20
64	76
61	68
95	67
7	61
96	84
34	55
10	30
56	24
84	2
73	30
40	4
74	21
58	66
77	95
81	11
47	62
40	22
73	50
71	97
15	61
15	49
62	23
29	29
54	72
81	46
61	48
73	74
70	62
64	69
86	40
42	53
22	28
100	80
53	49
56	26
15	98
16	33
17	49
7	32
74	6
50	36
72	37
79	63
61	40
22	92
48	92
52	6
90	42
13	91
85	54
1	45
44	84
40	43
13	44
28	81
57	16
81	63
22	78
38	59
73	37
71	82
15	75
12	41
37	61
93	34
68	12
76	98
89	71
14	34
48	75
40	33
95	81
1	87
83	74
70	43
48	32
67	62
8	97
47	63
66	25
29	95
59	5
4	18
46	45
46	74
55	4
29	94
83	72
17	97
25	25
42	64
42	30
98	8
23	35
57	43
22	57
93	35
9	38
47	33
88	43
58	85
53	60
58	21
24	15
19	50
97	94
99	74
95	20
61	71
74	26
90	1
80	24
36	76
44	84
38	80
73	87
98	59
85	86
56	52
52	74
51	19
19	73
25	65
14	88
27	66
51	72
41	45
19	24
57	86
67	35
16	24
11	31
36	24
98	27
74	51
81	78
20	97
56	51
3	77
37	47
59	11
70	64
32	29
5	4
61	36
84	80
26	12
45	5
87	85
100	98
8	9
40	87
50	12
58	96
76	99
14	20
25	25
68	100
74	20
16	5
24	4
94	75
40	24
33	50
87	33
97	43
65	45
40	45
87	12
28	42
59	19
2	4
70	16
50	54
51	97
36	77
33	89
5	86
16	77
65	81
72	95
14	61
84	91
66	70
78	11
95	22
27	100
1	47
74	40
73	91
79	46
83	71
81	58
66	65
96	20
100	58
91	75
27	2
64	9
4	10
16	62
36	7
53	86
44	63
35	73
13	15
58	88
59	26
94	77
63	28
67	53
90	32
